ticket_id,created_date,resolved_date,channel,category,priority,agent,resolution_time_hours,satisfaction_score,status
TCK-02405,2025-08-07,2025-08-07 04:19:48.000000000,Phone,Billing,Low,Agent_08,4.33,,Resolved
TCK-04973,2025-08-07,2025-08-07 02:27:00.000000000,Chat,Technical Issue,High,Agent_10,2.45,3.0,Resolved
TCK-01465,2025-08-07,2025-08-07 01:39:00.000000000,Email,Account Access,Urgent,Agent_04,1.65,,Resolved
TCK-00680,2025-08-07,2025-08-07 04:51:36.000000000,Chat,Technical Issue,Medium,Agent_15,4.86,4.0,Closed
TCK-03798,2025-08-07,2025-08-07 02:30:36.000000000,Phone,Billing,Medium,Agent_07,2.51,3.0,Resolved
TCK-03375,2025-08-07,2025-08-07 05:28:12.000000000,Email,Product Question,High,Agent_07,5.47,3.0,Resolved
TCK-02967,2025-08-07,2025-08-07 01:01:12.000000000,Chat,Billing,Low,Agent_17,1.02,4.0,Resolved
TCK-01148,2025-08-07,2025-08-07 01:24:00.000000000,Email,Product Question,High,Agent_08,1.4,4.0,Resolved
TCK-02979,2025-08-07,2025-08-07 06:52:12.000000000,Email,Product Question,Medium,Agent_16,6.87,,Resolved
TCK-01984,2025-08-07,2025-08-07 01:00:00.000000000,Phone,Technical Issue,High,Agent_11,1.0,,Closed
TCK-00491,2025-08-07,2025-08-07 02:48:00.000000000,Email,Refund Request,Medium,Agent_10,2.8,5.0,Resolved
TCK-04578,2025-08-07,2025-08-07 06:16:12.000000000,Email,Billing,Medium,Agent_03,6.27,,Resolved
TCK-04350,2025-08-07,2025-08-07 03:57:36.000000000,Phone,Technical Issue,Medium,Agent_16,3.96,2.0,Closed
TCK-04225,2025-08-07,2025-08-07 04:13:12.000000000,Email,Technical Issue,Low,Agent_04,4.22,3.0,Resolved
TCK-02933,2025-08-07,2025-08-07 05:55:48.000000000,Phone,Product Question,High,Agent_01,5.93,2.0,Resolved
TCK-04501,2025-08-07,2025-08-07 03:36:36.000000000,Social Media,Technical Issue,Medium,Agent_07,3.61,3.0,Closed
TCK-02574,2025-08-07,2025-08-07 00:34:11.999999999,Email,Account Access,High,Agent_17,0.57,5.0,Resolved
TCK-00625,2025-08-07,2025-08-07 02:43:12.000000000,Chat,Account Access,Medium,Agent_07,2.72,3.0,Resolved
TCK-00354,2025-08-07,2025-08-07 04:08:24.000000000,Email,Billing,High,Agent_08,4.14,4.0,Resolved
TCK-01540,2025-08-08,2025-08-08 03:49:48.000000000,Chat,Complaint,Low,Agent_18,3.83,4.0,Closed
TCK-01724,2025-08-08,2025-08-08 05:13:48.000000000,Phone,Technical Issue,Low,Agent_02,5.23,,Resolved
TCK-03383,2025-08-08,2025-08-08 03:35:24.000000000,Email,Technical Issue,High,Agent_02,3.59,,Resolved
TCK-03608,2025-08-08,2025-08-08 03:36:36.000000000,Email,Technical Issue,Low,Agent_08,3.61,4.0,Resolved
TCK-04038,2025-08-08,2025-08-08 09:34:47.999999999,Email,Refund Request,Medium,Agent_02,9.58,,Resolved
TCK-03307,2025-08-08,2025-08-08 03:11:24.000000000,Phone,Product Question,Medium,Agent_14,3.19,3.0,Resolved
TCK-03263,2025-08-08,2025-08-08 03:43:12.000000000,Phone,Technical Issue,Medium,Agent_03,3.72,3.0,Resolved
TCK-04270,2025-08-08,2025-08-08 09:49:12.000000000,Chat,Billing,Low,Agent_11,9.82,3.0,Resolved
TCK-04716,2025-08-08,2025-08-08 11:35:24.000000000,Chat,Complaint,Low,Agent_13,11.59,,Closed
TCK-00927,2025-08-08,2025-08-08 03:19:12.000000000,Phone,Technical Issue,High,Agent_09,3.32,3.0,Closed
TCK-02374,2025-08-08,2025-08-08 01:57:00.000000000,Email,Complaint,High,Agent_11,1.95,3.0,Resolved
TCK-01008,2025-08-08,2025-08-08 03:50:24.000000000,Email,Product Question,Low,Agent_14,3.84,,Closed
TCK-03836,2025-08-09,2025-08-09 03:11:24.000000000,Phone,Billing,Medium,Agent_13,3.19,4.0,Resolved
TCK-00097,2025-08-09,2025-08-09 09:17:23.999999999,Email,Technical Issue,Medium,Agent_15,9.29,3.0,Closed
TCK-04219,2025-08-09,2025-08-09 01:34:47.999999999,Chat,Technical Issue,High,Agent_10,1.58,,Resolved
TCK-01528,2025-08-09,2025-08-09 05:35:24.000000000,Email,Technical Issue,High,Agent_08,5.59,4.0,Reopened
TCK-01833,2025-08-09,2025-08-09 02:24:36.000000000,Phone,Technical Issue,Medium,Agent_06,2.41,4.0,Reopened
TCK-00454,2025-08-09,2025-08-09 01:40:12.000000000,Chat,Billing,High,Agent_19,1.67,4.0,Resolved
TCK-02173,2025-08-09,2025-08-09 02:36:36.000000000,Phone,Product Question,Medium,Agent_19,2.61,5.0,Resolved
TCK-04193,2025-08-09,2025-08-09 06:02:24.000000000,Email,Billing,Medium,Agent_13,6.04,3.0,Closed
TCK-01485,2025-08-09,2025-08-09 02:07:12.000000000,Phone,Billing,Low,Agent_15,2.12,5.0,Resolved
TCK-03409,2025-08-09,2025-08-09 03:22:48.000000000,Chat,Complaint,Medium,Agent_06,3.38,4.0,Resolved
TCK-00585,2025-08-09,2025-08-09 16:40:12.000000000,Phone,Product Question,Medium,Agent_12,16.67,3.0,Resolved
TCK-03770,2025-08-10,2025-08-10 03:43:12.000000000,Chat,Technical Issue,Medium,Agent_11,3.72,3.0,Resolved
TCK-04549,2025-08-10,2025-08-10 05:54:36.000000000,Email,Billing,Low,Agent_02,5.91,,Resolved
TCK-03130,2025-08-10,2025-08-10 00:55:12.000000000,Email,Technical Issue,Low,Agent_17,0.92,,Closed
TCK-02652,2025-08-10,2025-08-10 14:02:24.000000000,Phone,Technical Issue,Medium,Agent_09,14.04,3.0,Resolved
TCK-00810,2025-08-10,2025-08-10 03:49:48.000000000,Email,Technical Issue,Medium,Agent_20,3.83,4.0,Resolved
TCK-03396,2025-08-10,2025-08-10 02:22:12.000000000,Phone,Refund Request,Low,Agent_14,2.37,4.0,Closed
TCK-02143,2025-08-10,2025-08-10 01:30:36.000000000,Phone,Technical Issue,High,Agent_07,1.51,,Closed
TCK-00450,2025-08-10,2025-08-10 04:47:24.000000000,Email,Billing,Medium,Agent_10,4.79,4.0,Resolved
TCK-01912,2025-08-10,2025-08-10 01:40:12.000000000,Chat,Technical Issue,Medium,Agent_05,1.67,5.0,Closed
TCK-00153,2025-08-10,2025-08-10 08:50:24.000000000,Email,Refund Request,Low,Agent_18,8.84,,Resolved
TCK-04170,2025-08-10,2025-08-10 03:32:24.000000000,Phone,Product Question,Medium,Agent_02,3.54,4.0,Resolved
TCK-01141,2025-08-10,2025-08-10 06:52:12.000000000,Email,Technical Issue,Medium,Agent_18,6.87,,Resolved
TCK-04874,2025-08-10,2025-08-10 11:51:00.000000000,Phone,Billing,Low,Agent_02,11.85,,Resolved
TCK-02454,2025-08-11,2025-08-11 01:15:36.000000000,Chat,Technical Issue,High,Agent_09,1.26,3.0,Closed
TCK-03855,2025-08-11,2025-08-11 04:40:48.000000000,Email,Billing,Medium,Agent_02,4.68,3.0,Resolved
TCK-02104,2025-08-11,2025-08-11 02:41:24.000000000,Chat,Product Question,Medium,Agent_13,2.69,3.0,Resolved
TCK-03824,2025-08-11,2025-08-11 02:07:48.000000000,Phone,Billing,Low,Agent_19,2.13,,Resolved
TCK-03385,2025-08-11,2025-08-11 02:57:36.000000000,Phone,Technical Issue,High,Agent_03,2.96,4.0,Closed
TCK-01265,2025-08-11,2025-08-11 06:46:12.000000000,Phone,Product Question,High,Unknown,6.77,4.0,Resolved
TCK-03573,2025-08-11,2025-08-11 02:49:48.000000000,Phone,Product Question,Low,Agent_04,2.83,,Closed
TCK-02084,2025-08-11,2025-08-11 02:37:48.000000000,Phone,Technical Issue,High,Agent_15,2.63,4.0,Resolved
TCK-04311,2025-08-11,2025-08-11 20:19:12.000000000,Phone,Billing,Low,Agent_13,20.32,2.0,Closed
TCK-03185,2025-08-11,2025-08-11 02:28:48.000000000,Phone,Billing,Medium,Agent_04,2.48,,Resolved
TCK-03562,2025-08-11,2025-08-11 07:28:12.000000000,Email,Product Question,Medium,Agent_15,7.47,,Reopened
TCK-04940,2025-08-11,2025-08-11 05:09:00.000000000,Phone,Billing,Low,Agent_09,5.15,4.0,Resolved
TCK-04546,2025-08-11,2025-08-11 06:22:48.000000000,Chat,Technical Issue,Low,Agent_19,6.38,,Resolved
TCK-01622,2025-08-11,2025-08-11 09:46:48.000000000,Phone,Refund Request,Low,Agent_02,9.78,4.0,Resolved
TCK-01718,2025-08-11,2025-08-11 08:48:36.000000000,Chat,Product Question,Medium,Agent_19,8.81,4.0,Resolved
TCK-02931,2025-08-12,2025-08-12 01:58:48.000000000,Email,Technical Issue,Low,Agent_20,1.98,4.0,Resolved
TCK-00229,2025-08-12,2025-08-12 02:40:48.000000000,Phone,Technical Issue,Medium,Agent_05,2.68,5.0,Closed
TCK-00856,2025-08-12,2025-08-12 03:15:00.000000000,Email,Account Access,High,Agent_11,3.25,3.0,Closed
TCK-04504,2025-08-12,2025-08-12 02:37:48.000000000,Phone,Billing,High,Agent_02,2.63,2.0,Resolved
TCK-04188,2025-08-12,2025-08-12 15:34:47.999999999,Phone,Billing,Medium,Unknown,15.58,3.0,Resolved
TCK-00916,2025-08-12,2025-08-12 03:48:36.000000000,Phone,Product Question,Medium,Agent_20,3.81,4.0,Resolved
TCK-02824,2025-08-12,2025-08-12 03:44:24.000000000,Phone,Refund Request,Low,Agent_12,3.74,,Resolved
TCK-04761,2025-08-12,2025-08-12 03:06:00.000000000,Phone,Billing,Low,Agent_20,3.1,3.0,Closed
TCK-03084,2025-08-12,2025-08-12 06:11:24.000000000,Chat,Product Question,Low,Agent_17,6.19,3.0,Resolved
TCK-04415,2025-08-12,2025-08-12 06:57:36.000000000,Phone,Complaint,Medium,Agent_08,6.96,4.0,Resolved
TCK-00727,2025-08-12,2025-08-12 04:52:12.000000000,Email,Billing,Urgent,Agent_07,4.87,3.0,Resolved
TCK-03880,2025-08-13,2025-08-13 01:59:24.000000000,Chat,Refund Request,Medium,Agent_07,1.99,,Resolved
TCK-01789,2025-08-13,2025-08-13 03:45:36.000000000,Chat,Technical Issue,Medium,Agent_12,3.76,4.0,Resolved
TCK-04599,2025-08-13,2025-08-13 01:36:00.000000000,Email,Billing,Urgent,Agent_18,1.6,3.0,Resolved
TCK-00860,2025-08-13,2025-08-13 01:18:00.000000000,Social Media,Technical Issue,High,Agent_18,1.3,,Reopened
TCK-00632,2025-08-13,2025-08-13 04:11:24.000000000,Phone,Account Access,High,Agent_17,4.19,,Closed
TCK-03882,2025-08-13,2025-08-13 02:22:12.000000000,Email,Account Access,Low,Agent_02,2.37,,Resolved
TCK-00561,2025-08-13,2025-08-13 02:25:48.000000000,Email,Technical Issue,Medium,Agent_08,2.43,5.0,Closed
TCK-03377,2025-08-13,2025-08-13 04:22:48.000000000,Email,Technical Issue,Low,Agent_16,4.38,,Resolved
TCK-00283,2025-08-13,2025-08-13 04:50:24.000000000,Email,Technical Issue,Low,Agent_11,4.84,,Reopened
TCK-01095,2025-08-13,2025-08-13 01:51:36.000000000,Phone,Billing,High,Agent_19,1.86,,Resolved
TCK-03137,2025-08-13,2025-08-13 05:46:12.000000000,Chat,Product Question,Low,Agent_06,5.77,5.0,Resolved
TCK-03998,2025-08-13,2025-08-13 03:07:48.000000000,Phone,Technical Issue,Medium,Agent_20,3.13,4.0,Resolved
TCK-03291,2025-08-13,2025-08-13 06:34:11.999999999,Phone,Technical Issue,Medium,Agent_15,6.57,2.0,Resolved
TCK-01987,2025-08-13,2025-08-13 02:42:00.000000000,Email,Account Access,High,Agent_11,2.7,5.0,Resolved
TCK-00913,2025-08-13,2025-08-13 04:06:00.000000000,Social Media,Complaint,Low,Agent_08,4.1,5.0,Resolved
TCK-00662,2025-08-13,2025-08-13 03:36:36.000000000,Email,Product Question,High,Agent_10,3.61,4.0,Resolved
TCK-03569,2025-08-14,2025-08-14 03:21:36.000000000,Email,Complaint,Medium,Agent_14,3.36,3.0,Resolved
TCK-02785,2025-08-14,2025-08-14 16:07:12.000000000,Email,Complaint,Low,Agent_13,16.12,2.0,Resolved
TCK-04555,2025-08-14,2025-08-14 01:40:48.000000000,Chat,Account Access,Medium,Agent_03,1.68,,Resolved
TCK-03930,2025-08-14,2025-08-14 05:14:24.000000000,Chat,Account Access,Low,Agent_07,5.24,,Resolved
TCK-02353,2025-08-14,2025-08-14 00:48:00.000000000,Phone,Product Question,High,Agent_15,0.8,5.0,Resolved
TCK-00947,2025-08-14,2025-08-14 10:56:24.000000000,Phone,Technical Issue,Low,Agent_02,10.94,,Resolved
TCK-04581,2025-08-14,2025-08-14 01:52:12.000000000,Email,Billing,Low,Agent_15,1.87,,Resolved
TCK-02589,2025-08-14,2025-08-14 04:15:00.000000000,Phone,Complaint,Medium,Agent_14,4.25,3.0,Resolved
TCK-01845,2025-08-14,2025-08-14 15:00:00.000000000,Phone,Product Question,Low,Agent_20,15.0,3.0,Resolved
TCK-01806,2025-08-14,2025-08-14 01:12:00.000000000,Phone,Account Access,Medium,Agent_14,1.2,,Resolved
TCK-02864,2025-08-14,2025-08-14 03:16:12.000000000,Email,Complaint,High,Agent_08,3.27,5.0,Reopened
TCK-01514,2025-08-14,2025-08-14 02:04:12.000000000,Phone,Complaint,Medium,Agent_07,2.07,4.0,Resolved
TCK-02686,2025-08-14,2025-08-14 07:10:12.000000000,Email,Account Access,Medium,Agent_19,7.17,,Resolved
TCK-02887,2025-08-14,2025-08-14 05:47:24.000000000,Email,Product Question,Low,Agent_13,5.79,,Resolved
TCK-03304,2025-08-14,2025-08-14 05:12:00.000000000,Email,Technical Issue,Medium,Agent_15,5.2,3.0,Resolved
TCK-02377,2025-08-15,2025-08-15 02:51:36.000000000,Email,Product Question,Low,Agent_09,2.86,,Resolved
TCK-04863,2025-08-15,2025-08-15 01:49:48.000000000,Chat,Product Question,High,Agent_06,1.83,4.0,Resolved
TCK-00303,2025-08-15,2025-08-15 04:24:00.000000000,Email,Technical Issue,Low,Agent_09,4.4,4.0,Closed
TCK-01621,2025-08-15,2025-08-15 04:07:12.000000000,Email,Technical Issue,Medium,Agent_02,4.12,4.0,Closed
TCK-00635,2025-08-15,2025-08-15 06:06:00.000000000,Email,Account Access,High,Agent_12,6.1,3.0,Resolved
TCK-02186,2025-08-15,2025-08-15 01:50:24.000000000,Email,Billing,Low,Agent_09,1.84,,Resolved
TCK-02877,2025-08-15,2025-08-15 01:12:36.000000000,Email,Billing,High,Agent_12,1.21,,Reopened
TCK-01160,2025-08-15,2025-08-15 03:40:48.000000000,Email,Product Question,Low,Agent_09,3.68,5.0,Resolved
TCK-01357,2025-08-15,2025-08-15 07:21:00.000000000,Email,Complaint,Low,Agent_20,7.35,3.0,Resolved
TCK-03600,2025-08-15,2025-08-15 09:44:24.000000000,Email,Product Question,High,Agent_07,9.74,,Resolved
TCK-03835,2025-08-15,2025-08-15 02:39:00.000000000,Email,Technical Issue,Medium,Agent_04,2.65,4.0,Resolved
TCK-01500,2025-08-15,2025-08-15 02:44:24.000000000,Phone,Complaint,High,Agent_14,2.74,3.0,Resolved
TCK-01598,2025-08-15,2025-08-15 06:07:48.000000000,Chat,Account Access,Low,Agent_08,6.13,4.0,Resolved
TCK-03560,2025-08-15,2025-08-15 01:28:48.000000000,Chat,Product Question,Low,Agent_18,1.48,,Resolved
TCK-02468,2025-08-15,2025-08-15 03:57:36.000000000,Email,Complaint,Low,Agent_01,3.96,,Resolved
TCK-01250,2025-08-15,2025-08-15 04:06:36.000000000,Phone,Billing,Medium,Agent_16,4.11,4.0,Resolved
TCK-03327,2025-08-15,2025-08-15 04:22:12.000000000,Chat,Product Question,Low,Agent_08,4.37,,Resolved
TCK-03564,2025-08-16,2025-08-16 04:35:24.000000000,Email,Product Question,High,Agent_19,4.59,,Closed
TCK-03081,2025-08-16,2025-08-16 13:25:12.000000000,Phone,Product Question,Low,Agent_10,13.42,2.0,Resolved
TCK-01171,2025-08-16,2025-08-16 04:28:12.000000000,Email,Account Access,Low,Agent_20,4.47,5.0,Closed
TCK-01942,2025-08-16,2025-08-16 06:48:36.000000000,Email,Billing,Medium,Agent_06,6.81,,Resolved
TCK-00785,2025-08-16,2025-08-16 04:42:00.000000000,Phone,Product Question,Medium,Agent_15,4.7,4.0,Resolved
TCK-01715,2025-08-17,2025-08-17 03:56:24.000000000,Email,Billing,Low,Agent_15,3.94,5.0,Resolved
TCK-02789,2025-08-17,2025-08-17 07:31:12.000000000,Email,Product Question,Medium,Agent_03,7.52,3.0,Reopened
TCK-00200,2025-08-17,2025-08-17 02:58:12.000000000,Phone,Technical Issue,Low,Agent_05,2.97,4.0,Resolved
TCK-02858,2025-08-17,2025-08-17 03:34:11.999999999,Phone,Technical Issue,Low,Agent_11,3.57,3.0,Resolved
TCK-02681,2025-08-17,2025-08-17 03:06:36.000000000,Email,Product Question,Low,Agent_06,3.11,5.0,Closed
TCK-03652,2025-08-17,2025-08-17 02:15:36.000000000,Email,Product Question,Low,Agent_09,2.26,5.0,Resolved
TCK-02088,2025-08-17,2025-08-17 07:26:24.000000000,Email,Account Access,Medium,Agent_01,7.44,,Resolved
TCK-02986,2025-08-17,2025-08-17 04:30:00.000000000,Email,Product Question,High,Agent_12,4.5,,Resolved
TCK-04870,2025-08-17,2025-08-17 00:56:24.000000000,Email,Product Question,Urgent,Agent_15,0.94,3.0,Closed
TCK-02867,2025-08-17,2025-08-17 03:33:36.000000000,Email,Account Access,Low,Agent_15,3.56,,Closed
TCK-00956,2025-08-17,2025-08-17 04:21:00.000000000,Email,Technical Issue,Medium,Agent_12,4.35,4.0,Resolved
TCK-04456,2025-08-17,2025-08-17 01:31:12.000000000,Email,Technical Issue,Low,Agent_08,1.52,5.0,Resolved
TCK-03779,2025-08-17,2025-08-17 06:21:00.000000000,Email,Product Question,Low,Agent_13,6.35,,Resolved
TCK-02139,2025-08-17,2025-08-17 05:19:12.000000000,Phone,Refund Request,Low,Agent_04,5.32,4.0,Resolved
TCK-04963,2025-08-17,2025-08-17 01:07:12.000000000,Phone,Billing,Low,Agent_05,1.12,3.0,Closed
TCK-02319,2025-08-17,2025-08-17 05:55:12.000000000,Email,Complaint,Medium,Agent_18,5.92,,Resolved
TCK-01131,2025-08-18,2025-08-18 02:22:12.000000000,Email,Technical Issue,High,Agent_16,2.37,,Resolved
TCK-04502,2025-08-18,2025-08-18 05:37:12.000000000,Social Media,Technical Issue,Low,Agent_04,5.62,4.0,Resolved
TCK-00045,2025-08-18,2025-08-18 09:40:48.000000000,Phone,Technical Issue,Medium,Agent_17,9.68,,Closed
TCK-01713,2025-08-18,2025-08-18 01:41:24.000000000,Phone,Account Access,High,Agent_10,1.69,,Resolved
TCK-00840,2025-08-18,2025-08-18 04:46:12.000000000,Phone,Billing,Low,Agent_16,4.77,3.0,Resolved
TCK-03077,2025-08-18,2025-08-18 04:52:12.000000000,Chat,Technical Issue,Low,Agent_15,4.87,,Closed
TCK-02969,2025-08-18,2025-08-18 04:39:00.000000000,Email,Refund Request,Medium,Agent_03,4.65,5.0,Resolved
TCK-00559,2025-08-18,2025-08-19 01:42:00.000000000,Phone,Refund Request,Medium,Agent_03,25.7,1.0,Resolved
TCK-00205,2025-08-18,2025-08-18 13:26:24.000000000,Email,Complaint,Low,Agent_08,13.44,3.0,Resolved
TCK-03145,2025-08-18,2025-08-18 04:31:12.000000000,Email,Technical Issue,Low,Agent_17,4.52,,Reopened
TCK-03131,2025-08-18,2025-08-18 06:31:12.000000000,Chat,Product Question,Medium,Agent_08,6.52,,Resolved
TCK-03825,2025-08-19,2025-08-19 04:58:12.000000000,Email,Product Question,Medium,Agent_11,4.97,4.0,Reopened
TCK-04046,2025-08-19,2025-08-19 02:42:00.000000000,Phone,Technical Issue,Medium,Agent_15,2.7,3.0,Resolved
TCK-01071,2025-08-19,2025-08-19 04:45:36.000000000,Chat,Account Access,Low,Agent_01,4.76,,Resolved
TCK-02118,2025-08-19,2025-08-19 20:15:00.000000000,Phone,Complaint,Medium,Agent_19,20.25,,Resolved
TCK-03506,2025-08-19,2025-08-19 00:52:12.000000000,Chat,Product Question,Urgent,Agent_15,0.87,,Closed
TCK-00152,2025-08-19,2025-08-19 03:10:12.000000000,Email,Billing,High,Agent_07,3.17,,Resolved
TCK-02956,2025-08-19,2025-08-19 08:38:24.000000000,Email,Billing,Medium,Agent_10,8.64,2.0,Resolved
TCK-04818,2025-08-19,2025-08-19 04:29:24.000000000,Phone,Account Access,Medium,Agent_13,4.49,3.0,Resolved
TCK-04023,2025-08-19,2025-08-19 09:34:47.999999999,Chat,Technical Issue,Low,Agent_07,9.58,2.0,Resolved
TCK-02191,2025-08-19,2025-08-19 05:11:24.000000000,Chat,Complaint,Low,Agent_16,5.19,,Resolved
TCK-01132,2025-08-19,2025-08-19 05:44:24.000000000,Email,Refund Request,Low,Agent_04,5.74,,Resolved
TCK-01970,2025-08-19,2025-08-19 06:48:36.000000000,Phone,Complaint,Low,Agent_14,6.81,,Resolved
TCK-03277,2025-08-19,2025-08-19 07:12:00.000000000,Phone,Billing,Low,Agent_20,7.2,,Resolved
TCK-00435,2025-08-20,2025-08-20 06:19:48.000000000,Phone,Complaint,High,Agent_12,6.33,,Closed
TCK-01377,2025-08-20,2025-08-20 01:24:36.000000000,Email,Technical Issue,Medium,Agent_10,1.41,3.0,Resolved
TCK-01156,2025-08-20,2025-08-20 00:55:48.000000000,Chat,Product Question,Urgent,Agent_11,0.93,5.0,Resolved
TCK-02145,2025-08-20,2025-08-20 09:31:48.000000000,Phone,Billing,Low,Agent_19,9.53,,Closed
TCK-01330,2025-08-20,2025-08-20 05:25:12.000000000,Email,Refund Request,Low,Agent_13,5.42,3.0,Resolved
TCK-00090,2025-08-20,2025-08-20 01:09:36.000000000,Email,Complaint,High,Agent_13,1.16,4.0,Reopened
TCK-00418,2025-08-20,2025-08-20 06:04:48.000000000,Email,Technical Issue,Low,Agent_20,6.08,4.0,Resolved
TCK-00618,2025-08-20,2025-08-20 05:28:48.000000000,Email,Billing,Low,Agent_11,5.48,2.0,Resolved
TCK-02528,2025-08-20,2025-08-20 04:04:12.000000000,Chat,Technical Issue,Low,Agent_02,4.07,4.0,Closed
TCK-01427,2025-08-20,2025-08-20 03:00:36.000000000,Email,Billing,High,Agent_14,3.01,5.0,Reopened
TCK-00301,2025-08-20,2025-08-20 06:40:12.000000000,Email,Account Access,Low,Agent_09,6.67,,Resolved
TCK-00703,2025-08-20,2025-08-20 09:30:36.000000000,Chat,Technical Issue,Medium,Agent_15,9.51,2.0,Resolved
TCK-04579,2025-08-20,2025-08-20 02:40:12.000000000,Email,Complaint,High,Agent_01,2.67,5.0,Resolved
TCK-02718,2025-08-20,2025-08-20 06:14:24.000000000,Email,Billing,Medium,Agent_10,6.24,3.0,Resolved
TCK-03452,2025-08-20,2025-08-20 04:02:24.000000000,Email,Complaint,Medium,Agent_03,4.04,4.0,Resolved
TCK-00918,2025-08-20,2025-08-20 03:23:24.000000000,Email,Product Question,Low,Agent_18,3.39,4.0,Resolved
TCK-00880,2025-08-21,2025-08-21 05:22:48.000000000,Phone,Product Question,Low,Agent_13,5.38,4.0,Resolved
TCK-01545,2025-08-21,2025-08-21 06:15:36.000000000,Email,Billing,Medium,Agent_05,6.26,,Closed
TCK-01088,2025-08-21,2025-08-21 00:18:00.000000000,Email,Product Question,Urgent,Agent_08,0.3,,Resolved
TCK-01945,2025-08-21,2025-08-21 03:40:48.000000000,Email,Refund Request,High,Agent_06,3.68,,Resolved
TCK-02649,2025-08-21,2025-08-21 05:54:36.000000000,Email,Complaint,Low,Agent_02,5.91,3.0,Closed
TCK-00742,2025-08-21,2025-08-21 03:21:36.000000000,Phone,Billing,Low,Agent_03,3.36,4.0,Closed
TCK-00059,2025-08-21,2025-08-21 06:04:48.000000000,Email,Billing,Low,Agent_03,6.08,4.0,Resolved
TCK-01297,2025-08-21,2025-08-21 01:22:48.000000000,Email,Complaint,Medium,Unknown,1.38,4.0,Resolved
TCK-03724,2025-08-21,2025-08-21 04:08:24.000000000,Chat,Account Access,Low,Agent_18,4.14,3.0,Resolved
TCK-03885,2025-08-21,2025-08-21 03:13:48.000000000,Email,Account Access,Medium,Agent_03,3.23,5.0,Resolved
TCK-01195,2025-08-21,2025-08-21 03:07:48.000000000,Chat,Billing,Medium,Agent_02,3.13,4.0,Resolved
TCK-02930,2025-08-21,2025-08-21 03:02:24.000000000,Email,Technical Issue,Low,Agent_17,3.04,,Resolved
TCK-03368,2025-08-21,2025-08-21 04:21:00.000000000,Email,Complaint,Low,Agent_13,4.35,3.0,Resolved
TCK-02952,2025-08-21,2025-08-21 05:21:00.000000000,Email,Account Access,Medium,Agent_18,5.35,,Resolved
TCK-03261,2025-08-21,2025-08-21 06:14:24.000000000,Social Media,Technical Issue,Low,Agent_15,6.24,5.0,Resolved
TCK-03717,2025-08-21,2025-08-21 00:54:36.000000000,Email,Technical Issue,High,Agent_13,0.91,5.0,Resolved
TCK-00633,2025-08-21,2025-08-21 02:18:36.000000000,Email,Account Access,Medium,Agent_12,2.31,,Resolved
TCK-03690,2025-08-22,2025-08-22 04:53:24.000000000,Chat,Billing,Low,Agent_02,4.89,4.0,Resolved
TCK-01028,2025-08-22,2025-08-22 03:04:12.000000000,Social Media,Account Access,Low,Agent_19,3.07,4.0,Resolved
TCK-01954,2025-08-22,2025-08-22 06:37:12.000000000,Email,Billing,Low,Agent_02,6.62,,Resolved
TCK-03681,2025-08-22,2025-08-22 10:22:12.000000000,Phone,Product Question,Low,Agent_14,10.37,3.0,Resolved
TCK-03462,2025-08-22,2025-08-22 06:55:48.000000000,Phone,Technical Issue,Low,Agent_09,6.93,4.0,Resolved
TCK-03510,2025-08-22,2025-08-22 04:07:48.000000000,Email,Refund Request,Medium,Agent_04,4.13,4.0,Resolved
TCK-00576,2025-08-22,2025-08-22 01:45:36.000000000,Email,Complaint,Medium,Agent_17,1.76,3.0,Resolved
TCK-03284,2025-08-22,2025-08-22 01:37:48.000000000,Phone,Billing,Urgent,Agent_16,1.63,3.0,Resolved
TCK-02397,2025-08-22,2025-08-22 02:36:36.000000000,Phone,Account Access,High,Agent_04,2.61,,Closed
